,time_ns,avg_x_coord,avg_y_coord,diff_time_ns
123,24600,0.504236213965199,0.4995323731666916,21746
124,24800,0.5050652431746968,0.4992548312410159,21746
125,25000,0.5062905022394826,0.4981054253163068,21746
126,25200,0.5049866900847457,0.4978868638292089,21746
127,25400,0.506072957271763,0.49742981296988037,21746
128,25600,0.5049739431987182,0.49901275709748244,21746
129,25800,0.5055057476636554,0.4998080299394935,21746
130,26000,0.50648966339212,0.498181407655083,21746
131,26200,0.5041618379963387,0.49820942469147406,21746
132,26400,0.5029866730553336,0.4982620026632054,21746
133,26600,0.50404479313635,0.4984131325996925,21746
134,26800,0.5020618012105064,0.49806744135258785,21746
135,27000,0.5008736754397157,0.49858645880557917,21746
136,27200,0.5013947254773271,0.49869958449481167,21746
137,27400,0.5029358498507731,0.49735991186449174,21746
138,27600,0.5032955011113507,0.4989634848173285,21746
139,27800,0.5025906164444733,0.49843094594121473,21746
140,28000,0.5039139644326208,0.49775712837630187,21746
141,28200,0.5034093807674636,0.5001134084609803,21746
142,28400,0.5044164157562818,0.49883099446028234,21746
143,28600,0.5056038814423138,0.4985210294419221,21746
144,28800,0.5053849101458538,0.49919383538665474,21746
145,29000,0.5068467395518181,0.49846633910682064,21746
146,29200,0.505489373555521,0.49844670642367217,21746
147,29400,0.5069346557411603,0.4981882138917778,21746
148,29600,0.5067590973133219,0.49854903871550493,21746
149,29800,0.50533011979276,0.49895316116910093,21746
150,30000,0.5039907992846278,0.4994846465547874,21746
151,30200,0.5053111948922059,0.49863101052036457,21746
152,30400,0.5060930363167747,0.49773407385083224,21746
153,30600,0.5070798390033877,0.49790574914560093,21746
154,30800,0.5059043886914306,0.4983982001606476,21746
155,31000,0.5059480087703843,0.4982898854347256,21746
156,31200,0.506271945804655,0.49812797047800655,21746
157,31400,0.5032502147979837,0.49896314745622594,21746
158,31600,0.5031936494780445,0.4992725946784946,21746
159,31800,0.5030491638428783,0.4993772696585814,21746
160,32000,0.5033019593093042,0.49848796437794834,21746
161,32200,0.5042742634559085,0.497092438533308,21746
162,32400,0.5054092951421104,0.4986635900724961,21746
163,32600,0.5062080674890175,0.49854857525742263,21746
164,32800,0.5060508769147637,0.4983001284835479,21746
165,33000,0.5053544668893927,0.4985417839283135,21746
166,33200,0.5054495955676106,0.49962911356819456,21746
167,33400,0.5031539233549353,0.4999892394310949,21746
168,33600,0.5040624334620466,0.5010403250976383,21746
169,33800,0.5029760335702573,0.5007164290461841,21746
170,34000,0.5018534608746607,0.5026065629718995,21746
171,34200,0.5036777706564953,0.5019802361587503,21746
172,34400,0.5043222409354715,0.5013722280280767,21746
173,34600,0.5044074819020938,0.5007857824117236,21746
174,34800,0.5042133125371068,0.4993667262729849,21746
175,35000,0.5039082916646959,0.49912901493949297,21746
176,35200,0.5025272212266009,0.49976456158770804,21746
177,35400,0.5035014400960566,0.4992843758930441,21746
178,35600,0.5052594063816809,0.4996502721465059,21746
179,35800,0.5057546799632113,0.4976594929682687,21746
180,36000,0.5049340316420569,0.49794155926190525,21746
181,36200,0.5051363217224643,0.4978736047827554,21746
182,36400,0.5052416881611774,0.49728257579360535,21746
183,36600,0.5053276912577697,0.49754870861726247,21746
184,36800,0.503742082948705,0.49673550728217974,21746
185,37000,0.5043245650968423,0.4969362057803097,21746
186,37200,0.5056311319764947,0.4980054323325268,21746
187,37400,0.5065709418321085,0.4989764907241942,21746
188,37600,0.5061283084269427,0.49861579022131686,21746
189,37800,0.5051275331360177,0.49832817222588,21746
190,38000,0.50496647172403,0.4979856252422068,21746
191,38200,0.5049259375932273,0.4972948476566318,21746
192,38400,0.5033432506205405,0.49783486442015107,21746
193,38600,0.5042202822390128,0.4979561420754579,21746
194,38800,0.5031699614887928,0.49818566912411294,21746
195,39000,0.5043105271022477,0.49794965096886545,21746
196,39200,0.5042354974560974,0.4976830210461077,21746
197,39400,0.5041831926268068,0.49633748327202243,21746
198,39600,0.5043579084279405,0.49680744651546477,21746
199,39800,0.5039421789056641,0.49789703107667055,21746
200,40000,0.5040228333259081,0.4978901279780331,21746
201,0,0.37307130850204445,0.7507481069121869,73394
202,200,0.3736547759948168,0.7487521567149867,73394
203,400,0.3741357351556024,0.7467404611662483,73394
204,600,0.37539918155007346,0.7449221150533174,73394
205,800,0.37557490354862355,0.7433693719496077,73394
206,1000,0.37657195209098393,0.7410304574763954,73394
207,1200,0.37749422461503185,0.7393403561341456,73394
208,1400,0.37842328672029507,0.7376769949525733,73394
209,1600,0.37938788121679684,0.7359218162724381,73394
210,1800,0.38068450934605075,0.7333978626283416,73394
211,2000,0.3818678321825442,0.7312728288808535,73394
212,2200,0.38322835369553837,0.7293527696540498,73394
213,2400,0.38311760140621176,0.7280662080856973,73394
214,2600,0.3840428485771913,0.7264586110754967,73394
215,2800,0.3854748944311722,0.7242745368741463,73394
216,3000,0.38686796073997254,0.7223998180289872,73394
217,3200,0.38746519174708777,0.72123248129433,73394
218,3400,0.3882010843276559,0.7196782048653937,73394
219,3600,0.38814604775451894,0.7184011953660562,73394
220,3800,0.3898032660946206,0.7155003639237407,73394
221,4000,0.39164335596507355,0.7132848848238583,73394
222,4200,0.39185738374129714,0.712125962268359,73394
223,4400,0.39335491039827314,0.7099758385959071,73394
224,4600,0.39445621036971545,0.7074894914531984,73394
225,4800,0.39498550049603914,0.7056974979818388,73394
226,5000,0.396063484070701,0.7041768087757536,73394
227,5200,0.3966729975250101,0.7023408739356347,73394
228,5400,0.39831463876480167,0.7007233848124443,73394
229,5600,0.39938697008924556,0.6993199109503341,73394
230,5800,0.4006369096425306,0.697708340916734,73394
231,6000,0.4015447586710714,0.6960865327556164,73394
232,6200,0.4015978862862376,0.6951359352420825,73394
233,6400,0.401675991018113,0.6934597972793255,73394
234,6600,0.40287936873138946,0.6916329976775482,73394
235,6800,0.40341997086809483,0.6900777353801437,73394
236,7000,0.40444583526490596,0.6882583759195046,73394
237,7200,0.40491583648249113,0.6860865026719954,73394
238,7400,0.40599639196896553,0.6842713067561828,73394
239,7600,0.40696447968684474,0.6827418747939781,73394
240,7800,0.4072903053294727,0.6818853229392341,73394
241,8000,0.4086031568963224,0.6807147425208695,73394
242,8200,0.4102031657419566,0.6791070478410701,73394
243,8400,0.4111733884873128,0.6772183464849012,73394
244,8600,0.41305067689178937,0.6756312794874205,73394
245,8800,0.4133750020110095,0.6742625630399408,73394
246,9000,0.41451427937389107,0.6726718275742601,73394
247,9200,0.41455830764531676,0.6712873076539646,73394
248,9400,0.4146903576701722,0.6694460918924606,73394
249,9600,0.4149889603392719,0.6683152051148733,73394
250,9800,0.415827833857907,0.6664950201249581,73394
251,10000,0.4162002058049494,0.6658125003065218,73394
252,10200,0.4170309377208526,0.66535586523971,73394
253,10400,0.4177204087674817,0.6637339520573527,73394
254,10600,0.4177688545291797,0.6622529971826007,73394
255,10800,0.4186700083156806,0.6601006744364359,73394
256,11000,0.42027300968073295,0.6577285029458422,73394
257,11200,0.4215475547511541,0.6568644271192713,73394
258,11400,0.4228524265710322,0.6552830706680327,73394
259,11600,0.42332269873349626,0.6546035181345917,73394
260,11800,0.42413357964906917,0.6526381819585003,73394
261,12000,0.42503111690871914,0.651838952688375,73394
262,12200,0.42549832447348657,0.6495517339440212,73394
263,12400,0.42601160448941094,0.648747139740534,73394
264,12600,0.4273107339401332,0.6476137038981162,73394
265,12800,0.4276471609401992,0.6470091366008351,73394
266,13000,0.4288342773958978,0.6453029886285467,73394
267,13200,0.42926263348376026,0.6436426648631829,73394
268,13400,0.42898649396012206,0.6440836782292318,73394
269,13600,0.4297753707275775,0.6431068824698161,73394
270,13800,0.4306855882438052,0.6420807256585174,73394
271,14000,0.4314040991757057,0.6408549723646819,73394
272,14200,0.4315578841021901,0.6395422342815514,73394
273,14400,0.43103875369881034,0.6387859514775864,73394
274,14600,0.4312790151752492,0.6380254913789878,73394
275,14800,0.4313803346150163,0.6373861835807623,73394
276,15000,0.43271658790893336,0.6362683657815073,73394
277,15200,0.43342924133672267,0.6348116517387152,73394
278,15400,0.43449014056204316,0.6333921413680592,73394
279,15600,0.4345811655923691,0.6320184254593486,73394
280,15800,0.4343419280300779,0.6309929711523107,73394
281,16000,0.4348046781235754,0.6304225248154526,73394
282,16200,0.4358430421911799,0.6297542795881371,73394
283,16400,0.43642205618759744,0.6292510850603753,73394
284,16600,0.4367291442690607,0.6287074680900605,73394
285,16800,0.4367628103926233,0.6279781762707286,73394
286,17000,0.4371712980303456,0.6268911415241556,73394
287,17200,0.4376087590645258,0.6259505738995021,73394
288,17400,0.4378059860228067,0.6259846106924439,73394
289,17600,0.4366241014963069,0.6260936544725331,73394
290,17800,0.43706662918152894,0.6250511548143132,73394
291,18000,0.4375662254583367,0.624292300961274,73394
292,18200,0.43837314012327533,0.623091573328055,73394
293,18400,0.43864683534217874,0.6223333434398078,73394
294,18600,0.43954974312127393,0.6217072574915087,73394
295,18800,0.4402284403375839,0.620731971879944,73394
296,19000,0.43996163332100174,0.6193650538941938,73394
297,19200,0.4398287858473129,0.6192100023642394,73394
298,19400,0.4407950157930554,0.6173574510861275,73394
299,19600,0.44157255834182124,0.6163036029550494,73394
300,19800,0.44275177704550056,0.6149754547837022,73394
301,20000,0.4430139716659935,0.6140878911520885,73394
302,20200,0.44397509923776424,0.613167967515025,73394
303,20400,0.4447801399992664,0.6122499010011663,73394
304,20600,0.44491003299718856,0.6106380832324976,73394
305,20800,0.44543449461865137,0.6099354488863249,73394
306,21000,0.44601151049168336,0.6084589385936928,73394
307,21200,0.44647213528571944,0.6077360240681396,73394
308,21400,0.44674257331732997,0.6070302799129396,73394
309,21600,0.4470818957670718,0.606186707064853,73394
310,21800,0.4475960145593282,0.6054848862421699,73394
311,22000,0.44801540888516567,0.6043082782481399,73394
312,22200,0.448223329872645,0.603650530935571,73394
313,22400,0.44788334454452483,0.6026819475589006,73394
314,22600,0.44829760564476445,0.6016086659055314,73394
315,22800,0.44828423045094007,0.6017418383689822,73394
316,23000,0.4486273338126889,0.6008310795440786,73394
317,23200,0.44963972958689136,0.6000034152637311,73394
318,23400,0.44999074380477844,0.599195649985134,73394
319,23600,0.4506669980199653,0.5988540921126816,73394
320,23800,0.4512033077565706,0.5980056373103864,73394
321,24000,0.45211461336380426,0.5972938363682315,73394
322,24200,0.45223209891187377,0.596601579029494,73394
323,24400,0.45345897269875307,0.5953391420503332,73394
324,24600,0.4534782536619762,0.594683676446694,73394
325,24800,0.45397507309167934,0.5942155582022995,73394
326,25000,0.45425888309616713,0.5927367807404296,73394
327,25200,0.45512293786826374,0.5919929944930529,73394
328,25400,0.4552740996584229,0.5907108083424721,73394
329,25600,0.4558531210627957,0.5898510617578733,73394
330,25800,0.45530159187191577,0.5899379033654002,73394
331,26000,0.4556184605294143,0.5892504532079796,73394
332,26200,0.4562004890091411,0.5887107719165143,73394
333,26400,0.4575281621264224,0.5873872713370779,73394
334,26600,0.45755194049031167,0.5874551415145665,73394
335,26800,0.4568306972858542,0.5869380502805039,73394
336,27000,0.4580773762349787,0.5865245818515811,73394
337,27200,0.4579739655367716,0.5866146646312321,73394
338,27400,0.4587838664163372,0.5858760101221963,73394
339,27600,0.4589505686029457,0.5851681891314071,73394
340,27800,0.4592909118739404,0.585100531007565,73394
341,28000,0.4592848871089856,0.5855006664134929,73394
342,28200,0.4592047878969026,0.5851628058443497,73394
343,28400,0.45997152629726334,0.5849177609302622,73394
344,28600,0.45956416758745006,0.5846368222605717,73394
345,28800,0.45995432800365066,0.5836155952023543,73394
346,29000,0.45984211836995903,0.5828070278710343,73394
347,29200,0.45962516547396215,0.5812478347901302,73394
348,29400,0.45992473815181384,0.5809090301530071,73394
349,29600,0.46078936748830684,0.5796850643573027,73394
350,29800,0.46189154263247517,0.5784429084297039,73394
351,30000,0.4615169889220494,0.5778307826520744,73394
352,30200,0.4614309777376141,0.5771168804464107,73394
353,30400,0.46118426130104423,0.576751158123115,73394
354,30600,0.4617773039451969,0.5757448550623127,73394
355,30800,0.4627356131933287,0.5746931624326342,73394
356,31000,0.4628699579138268,0.5744665426535711,73394
357,31200,0.4632469164156078,0.5744904459985358,73394
358,31400,0.46249008876763636,0.5745251319706203,73394
359,31600,0.46155413918220906,0.5736025180201834,73394
360,31800,0.46099844588763184,0.5730893670352019,73394
361,32000,0.46177468570694874,0.5716325778223342,73394
362,32200,0.4616953519972154,0.5710261736726532,73394
363,32400,0.46246562779394773,0.5707740912302535,73394
364,32600,0.4630006925730713,0.5701649575538417,73394
365,32800,0.46397625492355826,0.5692086827455464,73394
366,33000,0.4634035708960803,0.5690405590229489,73394
367,33200,0.4635249021042372,0.5681899125677697,73394
368,33400,0.4640265888851605,0.5666251964808365,73394
369,33600,0.46499287381559185,0.5654620676778552,73394
370,33800,0.46555658121740684,0.5651969040571405,73394
371,34000,0.4661573960810912,0.5645836921539188,73394
372,34200,0.4659879680801462,0.5647250346715457,73394
373,34400,0.46683805812203244,0.5634113464151895,73394
374,34600,0.4679384677465644,0.5621747112953629,73394
375,34800,0.4684595657293146,0.561736951931821,73394
376,35000,0.46929995296665267,0.5615004201757217,73394
377,35200,0.46880667446504426,0.5616849075748861,73394
378,35400,0.46946608593562317,0.5602623433461593,73394
379,35600,0.469026133756933,0.560072651045891,73394
380,35800,0.4695866279885096,0.5594890518984037,73394
381,36000,0.46934224956670656,0.5596306387352044,73394
382,36200,0.46979501717301037,0.558809654027354,73394
383,36400,0.4694117104914419,0.5579972450949527,73394
384,36600,0.4697834308896281,0.5578196646760584,73394
385,36800,0.47027776257638915,0.5574652409038816,73394
386,37000,0.47073938191969,0.5565288040404831,73394
387,37200,0.4706210528872282,0.5558094763143759,73394
388,37400,0.4709076509572564,0.5554953407910416,73394
389,37600,0.47118311552778147,0.5546823599195344,73394
390,37800,0.47068416105885763,0.5536507020717989,73394
391,38000,0.47080100488602483,0.5538057535892583,73394
392,38200,0.4709540211314483,0.5531304339430819,73394
393,38400,0.47146275416960387,0.5526892225347003,73394
394,38600,0.47159215301989676,0.5525763019023869,73394
395,38800,0.4721811739052613,0.5519720195478315,73394
396,39000,0.4719280942546418,0.551742729253393,73394
397,39200,0.47306298099165944,0.5512789482440094,73394
398,39400,0.47311916803461046,0.5511041330497133,73394
399,39600,0.473117167077051,0.5503678939556477,73394
400,39800,0.47381888923160576,0.5497633291726779,73394
401,40000,0.47308115580430954,0.5495864330068783,73394
402,0,0.3740989608801125,0.7485088073492824,339789
403,200,0.3748565795064596,0.7482992836738723,339789
404,400,0.3752074917581423,0.7477905980929399,339789
405,600,0.3754704292972426,0.7472854772879037,339789
406,800,0.37570138574889445,0.7467488516338759,339789
407,1000,0.37545523201020137,0.7465553420764521,339789
408,1200,0.375633074478448,0.7462097213341933,339789
409,1400,0.3757559352864418,0.7457782394281106,339789
410,1600,0.37567180842269654,0.7455869477561489,339789
411,1800,0.3758164879454329,0.7451354690268468,339789
412,2000,0.3758273908175225,0.7446475802331911,339789
413,2200,0.3755692026248883,0.7445060822339219,339789
414,2400,0.3758639227743962,0.7445991124107387,339789
415,2600,0.3759125409813335,0.7442254573057029,339789
416,2800,0.3760650079242699,0.743674123203878,339789
417,3000,0.3762932074791003,0.7434422143014732,339789
418,3200,0.3763305659514834,0.7426949878367863,339789
419,3400,0.3768145638866546,0.7421374100652278,339789
420,3600,0.3776150222892066,0.741407427312067,339789
421,3800,0.37785753849958514,0.7407210389157334,339789
422,4000,0.37815462997766336,0.7403516408190614,339789
423,4200,0.3786836377155817,0.7398649743482991,339789
424,4400,0.3784681880770223,0.73932126562787,339789
425,4600,0.37834841258965746,0.7392858609955903,339789
426,4800,0.37856614510485104,0.7389360188562275,339789
427,5000,0.37862370452516675,0.7385981092032137,339789
428,5200,0.3789334660984388,0.7381135565503237,339789
429,5400,0.37882648631627686,0.737878892848741,339789
430,5600,0.378891267184779,0.7376147727249369,339789
431,5800,0.37908520150358976,0.737209977898083,339789
432,6000,0.37943605657939256,0.7370691109445706,339789
433,6200,0.38013123441948166,0.7364848029909611,339789
434,6400,0.380063047765826,0.7362464921418698,339789
435,6600,0.3801530541453661,0.7358602843808798,339789
436,6800,0.3805457689087,0.7355903458305769,339789
437,7000,0.3806773102043195,0.7354835354273727,339789
438,7200,0.38087606292249315,0.7352138687133424,339789
439,7400,0.3811895691281422,0.7346814553698151,339789
440,7600,0.38135906923107227,0.7344677451637743,339789
441,7800,0.3817449780217027,0.7338017576326822,339789
442,8000,0.38175548574055546,0.7334929100841724,339789
443,8200,0.3822390161826218,0.7330742959507409,339789
444,8400,0.3823702694866738,0.7325520466444913,339789
445,8600,0.38300748379636546,0.7319246910501064,339789
446,8800,0.38347346981094044,0.7318138085236816,339789
447,9000,0.3834707897240534,0.7311948107348418,339789
448,9200,0.3838660951796221,0.7308903277501256,339789
449,9400,0.383930761595125,0.7308526308977121,339789
450,9600,0.3839767925671752,0.730676294343607,339789
451,9800,0.3838471185018224,0.7306301905292987,339789
452,10000,0.3838991990004485,0.7300952845575472,339789
453,10200,0.3839147890445755,0.7299410440476134,339789
454,10400,0.3838162826104785,0.7298855202289339,339789
455,10600,0.38390129610624435,0.7295029066415107,339789
456,10800,0.3839299052986406,0.7291386985749376,339789
457,11000,0.38395044087985214,0.7288129336804698,339789
458,11200,0.38421369793088117,0.7285679720829492,339789
459,11400,0.38417369821020186,0.7279973438214375,339789
460,11600,0.3851150255193272,0.7275443883620173,339789
461,11800,0.38475310132961293,0.7273618762472877,339789
462,12000,0.38476282883597296,0.7268504063651613,339789
463,12200,0.3848943521680273,0.7263766082284353,339789
464,12400,0.3855778557753269,0.72604711470368,339789
465,12600,0.3856620091803803,0.7257201920140591,339789
466,12800,0.3855985051950597,0.725296013916998,339789
467,13000,0.38557065244356553,0.7249012517110696,339789
468,13200,0.38565631946425155,0.7245453819656367,339789
469,13400,0.38540426621665314,0.7243489190901403,339789
470,13600,0.38556977521682534,0.7238535979649556,339789
471,13800,0.3856728867510127,0.723289109076973,339789
472,14000,0.3859200838671419,0.7232311687991667,339789
473,14200,0.38611671422134014,0.7229516407188366,339789
474,14400,0.38630904132810817,0.7225498761540365,339789
475,14600,0.3866116569480193,0.7220950320192685,339789
476,14800,0.38660550065513144,0.7219911567412052,339789
477,15000,0.3864597169132586,0.7216605703912767,339789
478,15200,0.3868779905908345,0.7211401077083468,339789
479,15400,0.3875508531486641,0.7204724604346893,339789
480,15600,0.3877742909007075,0.7200602421065961,339789
481,15800,0.38788346919211497,0.7196482080396072,339789
482,16000,0.3880440148260592,0.7193670425286377,339789
483,16200,0.3883097083263704,0.7191733304621518,339789
484,16400,0.3888181605572296,0.7185806213516764,339789
485,16600,0.38928486560735104,0.7182606700941244,339789
486,16800,0.38873544131782023,0.7182000782230776,339789
487,17000,0.388468301425023,0.7178270840191048,339789
488,17200,0.3884613815380976,0.7173472153274384,339789
489,17400,0.3889203897767407,0.7169742434115206,339789
490,17600,0.38937295215784373,0.7165338626804322,339789
491,17800,0.3897480477106151,0.7160359517466135,339789
492,18000,0.39041693005919853,0.7155393948705496,339789
493,18200,0.39077081897034044,0.7150246845246166,339789
494,18400,0.39069164301691583,0.7148613606102222,339789
495,18600,0.3907326948942356,0.7145097231723655,339789
496,18800,0.39106564329038196,0.7140824281943515,339789
497,19000,0.3914767180533504,0.7135189829289292,339789
498,19200,0.39172960288712205,0.7134427887377953,339789
499,19400,0.3918941573043693,0.7130753671458085,339789
500,19600,0.39178585974659025,0.7127081005192072,339789
501,19800,0.3919740914373153,0.7123234390008483,339789
502,20000,0.3920204065895864,0.711695687292011,339789
503,20200,0.39277015316101216,0.7107276713569346,339789
504,20400,0.392499297417603,0.7108200965422362,339789
505,20600,0.3928471030554251,0.7103622338174688,339789
506,20800,0.393093369829853,0.7100410048014646,339789
507,21000,0.3933221380255732,0.7097972700950111,339789
508,21200,0.39348603534850085,0.709810407915983,339789
509,21400,0.39365928144703577,0.7094617151805467,339789
510,21600,0.393468965328572,0.7092369118531145,339789
511,21800,0.39331247970326255,0.7089976352365931,339789
512,22000,0.3935155707744961,0.7086199947543396,339789
513,22200,0.3938777778331383,0.7081242599880243,339789
514,22400,0.39463725972406344,0.707188240560444,339789
515,22600,0.39491765102102194,0.7069419168455603,339789
516,22800,0.3948965023307115,0.7069627620235376,339789
517,23000,0.3948998802003938,0.7065683411870513,339789
518,23200,0.394879516793717,0.7064840207484656,339789
519,23400,0.39491818697008385,0.7064342178427162,339789
520,23600,0.39515305611479107,0.7063403780488463,339789
521,23800,0.395303675701723,0.7056773048180945,339789
522,24000,0.3956116902920437,0.7054248365488038,339789
523,24200,0.3959339706535349,0.7047052498913393,339789
524,24400,0.3958767054331411,0.7041525238276577,339789
525,24600,0.3960078591621531,0.7039935747994056,339789
526,24800,0.3962031202261112,0.7035941678173571,339789
527,25000,0.39650541901460606,0.7032596975606124,339789
528,25200,0.3965571618720619,0.702893237452367,339789
529,25400,0.396894926587014,0.7023915715959638,339789
530,25600,0.39699831988102385,0.7018219816051111,339789
531,25800,0.3973818143246261,0.7014214805931117,339789
532,26000,0.3976415603735882,0.7013567393843395,339789
533,26200,0.3976893010989613,0.701126708640551,339789
534,26400,0.39793118730405624,0.7006674242020995,339789
535,26600,0.3976148444379201,0.700128819945332,339789
536,26800,0.39795150868814805,0.7000061173567418,339789
537,27000,0.3980266588156898,0.6999377241481907,339789
538,27200,0.3979925462437178,0.6996691985630653,339789
