,time_ns,avg_x_squared,avg_y_squared,diff_time_ns
122,24400,0.3204398091476367,0.3463511076482195,21746
123,24600,0.3211602501001426,0.3463018134311241,21746
124,24800,0.321993471684465,0.34553489208090854,21746
125,25000,0.32233417264401226,0.3456738861295448,21746
126,25200,0.32250993583054605,0.3455480636415444,21746
127,25400,0.3231464285298869,0.34441104312979987,21746
128,25600,0.3235425646620163,0.34364660946849784,21746
129,25800,0.3234528436708827,0.34425412825535795,21746
130,26000,0.32288064843236997,0.3438439034504013,21746
131,26200,0.3234656093689698,0.3432616473320701,21746
132,26400,0.32348240715047055,0.34298350291228846,21746
133,26600,0.32326124898688857,0.3430641178689248,21746
134,26800,0.3229082314501448,0.3437416809575193,21746
135,27000,0.32329370269077656,0.3437743512373715,21746
136,27200,0.32393316754903084,0.3429488578266742,21746
137,27400,0.3239045532579208,0.34268785973802923,21746
138,27600,0.32532265384335507,0.3421882597643661,21746
139,27800,0.32481941608349896,0.3424808347861108,21746
140,28000,0.3247336029691344,0.34309243018212526,21746
141,28200,0.32509774934132507,0.3425628339758497,21746
142,28400,0.32430391346600557,0.3432435638351679,21746
143,28600,0.324995768370722,0.34311796051348503,21746
144,28800,0.3248038322998883,0.34287418448653073,21746
145,29000,0.32485814898707477,0.3423274699242529,21746
146,29200,0.32434351398521244,0.3422806368119063,21746
147,29400,0.32413860069851247,0.3418778419052718,21746
148,29600,0.3244551598521031,0.3415991447142896,21746
149,29800,0.3252984386810202,0.3414772873432885,21746
150,30000,0.3254699336383237,0.34135583934436375,21746
151,30200,0.32544291422986404,0.3410108390212116,21746
152,30400,0.3261914643788434,0.3407044835366727,21746
153,30600,0.3259101513037244,0.34073319754157094,21746
154,30800,0.3260826974727026,0.34074171279780163,21746
155,31000,0.32599504861649176,0.3416917419827363,21746
156,31200,0.3269606451986509,0.34050085130626395,21746
157,31400,0.32721198951975844,0.3400677266284364,21746
158,31600,0.3272788150174742,0.3403340111826855,21746
159,31800,0.3266685931534384,0.3407805051924462,21746
160,32000,0.32649527907872106,0.3399080034336225,21746
161,32200,0.32670483003809625,0.3385640153391481,21746
162,32400,0.3264186032609444,0.33852206748623187,21746
163,32600,0.3271036838452673,0.3387431122283702,21746
164,32800,0.32694161661193366,0.33864133390660667,21746
165,33000,0.32696047884077084,0.33793566378388723,21746
166,33200,0.32747472849983733,0.3376233467248867,21746
167,33400,0.3277777874362647,0.33742245312729086,21746
168,33600,0.3272527343642648,0.33754155861688295,21746
169,33800,0.32705482479163905,0.3376989808057397,21746
170,34000,0.32781040500532715,0.33812815396088747,21746
171,34200,0.3275083982158076,0.3386820418215795,21746
172,34400,0.3281087361044199,0.3381937485650822,21746
173,34600,0.32812018692263767,0.3389157284235724,21746
174,34800,0.32840308364836596,0.3384981024488044,21746
175,35000,0.32876561682883476,0.3383401433140782,21746
176,35200,0.3287806228787209,0.33850195664967697,21746
177,35400,0.3290534211429597,0.3382949016692872,21746
178,35600,0.32921669511008983,0.33798815517382325,21746
179,35800,0.3289666868462156,0.3387954235334538,21746
180,36000,0.3288312038916765,0.3394174793435074,21746
181,36200,0.3296563708313335,0.33928424697570814,21746
182,36400,0.3293515271678964,0.3386154047046738,21746
183,36600,0.3298548349057645,0.3380798360157403,21746
184,36800,0.33017512904704244,0.3381922586504048,21746
185,37000,0.3303798188583357,0.33829817297109066,21746
186,37200,0.3295734121778226,0.33867007388154047,21746
187,37400,0.3302524317207225,0.33776852559261117,21746
188,37600,0.3292725178953157,0.33817179520932183,21746
189,37800,0.32871856582306286,0.338328860679234,21746
190,38000,0.3282942438300699,0.33892989322446193,21746
191,38200,0.32778686302671006,0.33827445376773,21746
192,38400,0.32837601116476317,0.3369420993123207,21746
193,38600,0.328637209835258,0.33684781380123285,21746
194,38800,0.32955991559726233,0.3363289497174296,21746
195,39000,0.32948667245229357,0.33587990889476493,21746
196,39200,0.32976029398648576,0.3353556926765512,21746
197,39400,0.3300757544070033,0.336172532405322,21746
198,39600,0.3302857880431105,0.33543798909167555,21746
199,39800,0.32923365509161623,0.33620470557646587,21746
200,40000,0.32932741845769714,0.3365222451615967,21746
201,0,0.06061491229234545,0.7001994257930738,73394
202,200,0.0630466753804287,0.6966655822102518,73394
203,400,0.06550823637274648,0.6935207974559773,73394
204,600,0.06758699279971793,0.6911652441951708,73394
205,800,0.06960928308472017,0.6880869574119783,73394
206,1000,0.0719291675231501,0.6846721672929901,73394
207,1200,0.07398951134136189,0.6809867633307561,73394
208,1400,0.07654480457569182,0.6780380378330266,73394
209,1600,0.0787414511780736,0.6752002425423553,73394
210,1800,0.08082257400725329,0.6722959790397081,73394
211,2000,0.08297644550268353,0.6695243906191911,73394
212,2200,0.0848132838257461,0.6666762413438393,73394
213,2400,0.08707454261444954,0.6635642431601538,73394
214,2600,0.08926569766525771,0.6604362228180467,73394
215,2800,0.09089935713631457,0.6584572859016787,73394
216,3000,0.09285915420954415,0.655954211090959,73394
217,3200,0.09460636321657316,0.6534369489122777,73394
218,3400,0.09673316232941293,0.6507005903907963,73394
219,3600,0.09870249539576274,0.6482674054874356,73394
220,3800,0.1005425710785511,0.6460362355546804,73394
221,4000,0.10275906038809755,0.6433222768140584,73394
222,4200,0.10473895858995248,0.641030451272798,73394
223,4400,0.10627323710090154,0.6387857166840973,73394
224,4600,0.10808267242852408,0.6363863015012948,73394
225,4800,0.1101878401034402,0.6338267886108175,73394
226,5000,0.1119584517182523,0.6314332244072656,73394
227,5200,0.11360935840288132,0.6289257041537294,73394
228,5400,0.11524733094255225,0.6265337083863947,73394
229,5600,0.11738213052612888,0.6236380616352326,73394
230,5800,0.11938398128285006,0.6210395702666365,73394
231,6000,0.12103078460406405,0.6185583062816765,73394
232,6200,0.12280413683435885,0.6158547496786362,73394
233,6400,0.12479888816307276,0.6134571827802654,73394
234,6600,0.12588965333923008,0.6115555495947814,73394
235,6800,0.1277014317934787,0.6094205450536415,73394
236,7000,0.1295733415050957,0.6072058204305466,73394
237,7200,0.1312145671318757,0.6040523115793627,73394
238,7400,0.1328596285778189,0.6021680211725219,73394
239,7600,0.1349913614067049,0.5996747830872853,73394
240,7800,0.13646292370567883,0.597415130132626,73394
241,8000,0.13815081551539152,0.5953032714345171,73394
242,8200,0.13960994476570696,0.5931392362111417,73394
243,8400,0.14099289109314006,0.5913988318054115,73394
244,8600,0.14228382621017738,0.5895223895998042,73394
245,8800,0.14428785413724587,0.5869853829634003,73394
246,9000,0.14599301461642106,0.5851434182050419,73394
247,9200,0.1476079769741454,0.583026779718128,73394
248,9400,0.14939577795530384,0.5807595502980313,73394
249,9600,0.15048222528138588,0.5788851870771656,73394
250,9800,0.15177282786212318,0.5772143918417894,73394
251,10000,0.15351185653162927,0.575430721732686,73394
252,10200,0.15461108499493656,0.5735141624716802,73394
253,10400,0.15654930757948726,0.5707567450618469,73394
254,10600,0.15773025352746356,0.5691115753401049,73394
255,10800,0.15967543991577876,0.5672135597011702,73394
256,11000,0.16104407709212476,0.5651344353379026,73394
257,11200,0.16258336059198583,0.5630768441930984,73394
258,11400,0.16385223857832157,0.5613575627053756,73394
259,11600,0.16496123520226932,0.5592973866671236,73394
260,11800,0.16639032375674204,0.5569430381212372,73394
261,12000,0.16807666091760087,0.5549511216448888,73394
262,12200,0.16926649121861853,0.5532861178903327,73394
263,12400,0.1705753452934532,0.5516504622234754,73394
264,12600,0.17197409536443145,0.5495834930326701,73394
265,12800,0.17280096321660074,0.5480906544205018,73394
266,13000,0.17385530039584052,0.5465101163603658,73394
267,13200,0.1746828213739515,0.5447039552069982,73394
268,13400,0.17647978114203122,0.542887193472279,73394
269,13600,0.1777331829320921,0.5414871278726159,73394
270,13800,0.1790676867388019,0.5398888609327499,73394
271,14000,0.18026965012869856,0.5377936238985506,73394
272,14200,0.1814466273041609,0.5363740319119323,73394
273,14400,0.18294149314564387,0.5344464504367317,73394
274,14600,0.18427167730989344,0.5330133101574412,73394
275,14800,0.18572675191094656,0.5312634551391984,73394
276,15000,0.1868260856689829,0.529585652857075,73394
277,15200,0.18827767892232666,0.5277222810498442,73394
278,15400,0.18941472635774623,0.5260043513943023,73394
279,15600,0.19092701697528974,0.5242038063683703,73394
280,15800,0.19171644203341623,0.5233268296086055,73394
281,16000,0.19304297543163232,0.5221462444225414,73394
282,16200,0.19458431586599034,0.5203673215036777,73394
283,16400,0.19575396087057287,0.5189688189101525,73394
284,16600,0.1966799965250067,0.5168346627652163,73394
285,16800,0.19754315038107453,0.5154737994325204,73394
286,17000,0.1987653049986557,0.514172332840658,73394
287,17200,0.20000957990758084,0.5126352351837477,73394
288,17400,0.20113352657254743,0.511313764391688,73394
289,17600,0.20238685993595798,0.5099167836919681,73394
290,17800,0.20346352482492916,0.5081392555736252,73394
291,18000,0.2045916749509665,0.5069567946510826,73394
292,18200,0.20551858333346096,0.50597859626456,73394
293,18400,0.20626572367205495,0.5043867446913273,73394
294,18600,0.20735607597387534,0.5035700422712094,73394
295,18800,0.2085889152960149,0.5021571664957506,73394
296,19000,0.20994039089244157,0.5007693327438648,73394
297,19200,0.2109258089041066,0.4988533590290349,73394
298,19400,0.21211550998496628,0.4967781234428006,73394
299,19600,0.21354348253899774,0.4954167393926679,73394
300,19800,0.2149956957229608,0.49381113129594423,73394
301,20000,0.21623668121357978,0.4922018688839702,73394
302,20200,0.21693340917258103,0.490742916318224,73394
303,20400,0.2178201306310159,0.48943565300110614,73394
304,20600,0.21885090114214414,0.48816553397933987,73394
305,20800,0.2200697684195372,0.4863815716150686,73394
306,21000,0.2206182959718324,0.48513027764854727,73394
307,21200,0.22197228174575057,0.48348653990659096,73394
308,21400,0.22313738144289202,0.48218174337343717,73394
309,21600,0.22410006016562925,0.4805719354002367,73394
310,21800,0.22508181152172246,0.479231339131181,73394
311,22000,0.2265480007093639,0.47760403867221357,73394
312,22200,0.2278005583614857,0.4761622159754081,73394
313,22400,0.2284672531708697,0.4748299957320435,73394
314,22600,0.22919914435061314,0.47331430032400046,73394
315,22800,0.23021125299453513,0.47143763913221315,73394
316,23000,0.23088428730134267,0.46993341189552923,73394
317,23200,0.2324596689835043,0.4681639205271593,73394
318,23400,0.23344670484576066,0.4674001463812873,73394
319,23600,0.23440849388163162,0.465863761620793,73394
320,23800,0.23496829730584146,0.46497897316273434,73394
321,24000,0.23543124907936772,0.4640981081478864,73394
322,24200,0.23596531509018584,0.46336942700997774,73394
323,24400,0.23701748191394917,0.4618838401574089,73394
324,24600,0.23814548148912915,0.4609832328710557,73394
325,24800,0.2386595561856457,0.46006138982310263,73394
326,25000,0.23987869479792925,0.4587382192735254,73394
327,25200,0.2408434003385161,0.45729910389943423,73394
328,25400,0.2419175283800846,0.45608567139668565,73394
329,25600,0.24248668370799814,0.45506362595399147,73394
330,25800,0.24294845277197688,0.45419162552293985,73394
331,26000,0.24397425984327203,0.4530626912299909,73394
332,26200,0.24498227801799785,0.4519526671605478,73394
333,26400,0.2452069937926533,0.45156871733282883,73394
334,26600,0.24650287896073164,0.45017859837222574,73394
335,26800,0.24714020855446048,0.44932915339426005,73394
336,27000,0.24792652383744276,0.4478034391270044,73394
337,27200,0.24847574120316654,0.44686287571247535,73394
338,27400,0.24962822652646754,0.4460823441353918,73394
339,27600,0.25014117298628225,0.4452457235989756,73394
340,27800,0.2512449894898149,0.44443734766990145,73394
341,28000,0.25188058431544014,0.44341268061682837,73394
342,28200,0.2527888834837942,0.44251241526777985,73394
343,28400,0.25341865300253796,0.44192624400574454,73394
344,28600,0.25418018948904636,0.44066078086724686,73394
345,28800,0.25476320900229615,0.44006407102387296,73394
346,29000,0.25546559882774683,0.4388124011218497,73394
347,29200,0.25567357374675975,0.43876990563552953,73394
348,29400,0.25666055684486716,0.4371380847765756,73394
349,29600,0.25741478898044634,0.4365138414416049,73394
350,29800,0.2579368715834916,0.43532606413291786,73394
351,30000,0.2585922785074694,0.43417211351778656,73394
352,30200,0.2592616812423112,0.43323736124533535,73394
353,30400,0.25960939925047816,0.4329487936864119,73394
354,30600,0.2606786839644251,0.43172728464056864,73394
355,30800,0.2609817514885202,0.43083990237183806,73394
356,31000,0.2615613865495686,0.430474652361108,73394
357,31200,0.26181697437895457,0.4301895673224741,73394
358,31400,0.26270905928254823,0.42907545505720074,73394
359,31600,0.2634691497690196,0.42792429350488215,73394
360,31800,0.2639108656136429,0.42681693136796,73394
361,32000,0.2643154793214109,0.4258409495557225,73394
362,32200,0.2643720057952919,0.4253235053676197,73394
363,32400,0.2647571208447082,0.4244258102042322,73394
364,32600,0.2653201742225794,0.42398342262251737,73394
365,32800,0.26598486514464204,0.423632406379853,73394
366,33000,0.26642765137594243,0.42278256173598583,73394
367,33200,0.26694483121095713,0.4217715344452029,73394
368,33400,0.2674709555549567,0.4208086619496072,73394
369,33600,0.26818008594062953,0.4201385548109169,73394
370,33800,0.2682548220631934,0.41944798908937203,73394
371,34000,0.26892111485853804,0.41862181174672636,73394
372,34200,0.2694157509429505,0.41799452295222816,73394
373,34400,0.26968007641032427,0.41736307554317703,73394
374,34600,0.2705109124409927,0.41641357523357075,73394
375,34800,0.2710701729680769,0.4158703518045661,73394
376,35000,0.2714636552010652,0.4150718093703045,73394
377,35200,0.2718202950896388,0.4144653796295172,73394
378,35400,0.27188634896680647,0.41446411352146734,73394
379,35600,0.2719038455452192,0.4143303455960023,73394
380,35800,0.27242392049323255,0.41305788146851513,73394
381,36000,0.27277829349643934,0.412489944624798,73394
382,36200,0.2735559514779952,0.41185920175619434,73394
383,36400,0.2738366372910815,0.4111273594803602,73394
384,36600,0.2746631096668749,0.41063135473073126,73394
385,36800,0.2747221081279767,0.4095817789451424,73394
386,37000,0.27511635510373683,0.4088711222952109,73394
387,37200,0.2759352275639821,0.407567839837423,73394
388,37400,0.27600155114827385,0.4071142720641662,73394
389,37600,0.27643446963622836,0.4063521729148019,73394
390,37800,0.2765668440758791,0.40593512824533556,73394
391,38000,0.2768047127939841,0.40588115139330727,73394
392,38200,0.2777816214777166,0.40506302581453413,73394
393,38400,0.2782587079927574,0.4046695230653916,73394
394,38600,0.27893636575977176,0.40368931787962054,73394
395,38800,0.279808162931577,0.40283311374756964,73394
396,39000,0.27993614016145935,0.40242007262698737,73394
397,39200,0.2801636059986993,0.40224265015360566,73394
398,39400,0.2805471074597896,0.4017654420872604,73394
399,39600,0.2812829065294221,0.40090081586413806,73394
400,39800,0.28155401487841875,0.4008991587864378,73394
401,40000,0.28242274058463895,0.40003022656027304,73394
402,0,0.060286075567162645,0.7038401327698962,339789
403,200,0.06061252117036739,0.7034233540822529,339789
404,400,0.06114270454488073,0.7026442295260646,339789
405,600,0.06162762613978376,0.7020477706888433,339789
406,800,0.06231752740556801,0.7013211749628172,339789
407,1000,0.06277659467979772,0.7008354721092981,339789
408,1200,0.06334529331473884,0.700213108270054,339789
409,1400,0.06384858236404056,0.6994268978806893,339789
410,1600,0.06433998373024107,0.698879483994076,339789
411,1800,0.06489895106513381,0.697981391299796,339789
412,2000,0.06540122439388367,0.6973844197906377,339789
413,2200,0.06593292866579488,0.6969550552886715,339789
414,2400,0.06632134304208337,0.6964583603588576,339789
415,2600,0.06680180354761334,0.695710403121534,339789
416,2800,0.06739607833608474,0.6950020153176634,339789
417,3000,0.06778978666592834,0.6943433798240295,339789
418,3200,0.06831499390511774,0.693611444602464,339789
419,3400,0.06885263297019893,0.6929204422432894,339789
420,3600,0.0691881635035097,0.6923637668536972,339789
421,3800,0.06980832743775546,0.6915553616611687,339789
422,4000,0.07031969679941893,0.6908831696472326,339789
423,4200,0.07061954162340908,0.6905764635935382,339789
424,4400,0.07104778023611534,0.689936148680946,339789
425,4600,0.07137128229859557,0.6891541012602345,339789
426,4800,0.07170919595030054,0.6885761037910091,339789
427,5000,0.07217527624682678,0.687973821631313,339789
428,5200,0.07265195850006591,0.6870292511571435,339789
429,5400,0.0730480430877701,0.6866824667577486,339789
430,5600,0.07332717588525185,0.6860278484691624,339789
431,5800,0.07361075609004389,0.6855239631610792,339789
432,6000,0.07398397165640594,0.6847955632361602,339789
433,6200,0.07424833460467793,0.6842283366125602,339789
434,6400,0.07468591088052823,0.6836743853213141,339789
435,6600,0.07519831555090631,0.6831689536841156,339789
436,6800,0.07571858387718645,0.682281349296866,339789
437,7000,0.07615100048582422,0.6817846379144628,339789
438,7200,0.07669261899283923,0.681136025531449,339789
439,7400,0.0770857568925204,0.6806184184890078,339789
440,7600,0.07756358698985695,0.679909323928605,339789
441,7800,0.07796976512851539,0.6791264415789194,339789
442,8000,0.07851581154149594,0.678415142376964,339789
443,8200,0.07901394923664597,0.6777502212181001,339789
444,8400,0.0794594045827084,0.6773741668557902,339789
445,8600,0.07993351676681806,0.6765882495049045,339789
446,8800,0.08042835829081957,0.6758208037487133,339789
447,9000,0.08068595870668432,0.6752663164817834,339789
448,9200,0.08109693854725028,0.674824235572582,339789
449,9400,0.08142844664675099,0.6742813168132527,339789
450,9600,0.08206134065875285,0.6735096027711026,339789
451,9800,0.08245716407434416,0.6731054761948367,339789
452,10000,0.0827343233409133,0.6726635832514231,339789
453,10200,0.083183790282496,0.6721311284397826,339789
454,10400,0.08365287564937685,0.6712609048594111,339789
455,10600,0.08409393376888628,0.6705120452453281,339789
456,10800,0.08447324167734524,0.6699943189961816,339789
457,11000,0.0847683234259904,0.6697297488770716,339789
458,11200,0.08532829829732619,0.6689127574592039,339789
459,11400,0.08567222792174183,0.6684139600367832,339789
460,11600,0.08617871214572985,0.6676717284307356,339789
461,11800,0.08659227874728061,0.6670847729960313,339789
462,12000,0.08719124054886028,0.6664115526679903,339789
463,12200,0.08759602777037306,0.6659376312704117,339789
464,12400,0.08791416088149663,0.6652328861819624,339789
465,12600,0.08832443626942087,0.6646840094990303,339789
466,12800,0.0888191531727223,0.6641300176352146,339789
467,13000,0.08919852968887713,0.6634642657936901,339789
468,13200,0.08979294958464941,0.6627154945984065,339789
469,13400,0.09026483228929759,0.6619463324674072,339789
470,13600,0.09059138896369784,0.6612950974755003,339789
471,13800,0.09114960996592936,0.660593797478121,339789
472,14000,0.09155793998463777,0.659907342002366,339789
473,14200,0.09208853269613235,0.6591433405053909,339789
474,14400,0.09269542564750721,0.6585873905315234,339789
475,14600,0.09322628008853005,0.6578601230291764,339789
476,14800,0.09357134620538465,0.6573330659567218,339789
477,15000,0.09400993915649714,0.6569534107964536,339789
478,15200,0.09450844510290725,0.6562218397571125,339789
479,15400,0.09503714173585893,0.655396238260882,339789
480,15600,0.09561088262514966,0.6546977115823445,339789
481,15800,0.09620799735298009,0.6540156908214914,339789
482,16000,0.0966000987310965,0.6533493579750493,339789
483,16200,0.09678267633961742,0.6529001858766892,339789
484,16400,0.09717864702832356,0.6524549687058312,339789
485,16600,0.09755612698378398,0.6520752053593776,339789
486,16800,0.09809229472233992,0.6515536674011885,339789
487,17000,0.09855800499455149,0.6510720229928407,339789
488,17200,0.09903247536627735,0.6505759744625746,339789
489,17400,0.09940426673058611,0.6500879418830114,339789
490,17600,0.10006888366464234,0.6494606046793086,339789
491,17800,0.10045773556476574,0.6489132458674526,339789
492,18000,0.10077730629367646,0.6481793104543474,339789
493,18200,0.10119922597524439,0.6475567553525406,339789
494,18400,0.10165425096406983,0.6468075696884898,339789
495,18600,0.10200560117857788,0.6463615398908179,339789
496,18800,0.10253760030923444,0.6456571709581624,339789
497,19000,0.10294230956376858,0.6450668107889346,339789
498,19200,0.10331642098393522,0.6445330711611157,339789
499,19400,0.10382777167746142,0.643924257488218,339789
500,19600,0.10430077062339091,0.6432135393766147,339789
501,19800,0.10461944444244231,0.6428241616248168,339789
502,20000,0.10517671562893799,0.6421122546807988,339789
503,20200,0.10574158585386062,0.641274994400217,339789
504,20400,0.10605226456615915,0.6408419202415272,339789
505,20600,0.10649719011225245,0.640276043460519,339789
506,20800,0.10679239333122452,0.6397457873050322,339789
507,21000,0.10719354501966682,0.6390766212070834,339789
508,21200,0.10768512015127027,0.6384066654400854,339789
509,21400,0.108026781951973,0.6380053462392332,339789
510,21600,0.10854817913179095,0.6374849631755937,339789
511,21800,0.10899040200549508,0.6367932614906056,339789
512,22000,0.10927476920823861,0.6362914497931318,339789
513,22200,0.10949502195140202,0.635880887490168,339789
514,22400,0.10992955024004818,0.6354253327328765,339789
515,22600,0.11021528970908472,0.6348462067025475,339789
516,22800,0.11075327829176222,0.6342606345173875,339789
517,23000,0.11117320428899748,0.6336755602938128,339789
518,23200,0.11152018284277412,0.6334581681551336,339789
519,23400,0.11201149628280566,0.6327626355822099,339789
520,23600,0.11231743774011968,0.6324457828173515,339789
521,23800,0.11261831839498436,0.6319698844465296,339789
522,24000,0.11299618637596154,0.6314672342537966,339789
523,24200,0.11348527785200108,0.6309751931661477,339789
524,24400,0.11368401043588658,0.6305237630943044,339789
525,24600,0.11412438119282312,0.629744499926494,339789
526,24800,0.11443392828983649,0.6290942764595947,339789
527,25000,0.1148645699721306,0.6284581180436439,339789
528,25200,0.11533266255078334,0.6276094753387518,339789
529,25400,0.11571595271032716,0.6269501064535494,339789
530,25600,0.11612943120427402,0.6263377777160107,339789
531,25800,0.11640822649627149,0.6259140508332062,339789
532,26000,0.1168269742521023,0.6254986825269011,339789
533,26200,0.1172038653681645,0.6247480790610709,339789
534,26400,0.11767701660070429,0.6243606831622919,339789
535,26600,0.1181861262304248,0.6238395938216916,339789
536,26800,0.11859757543554154,0.6231730567038809,339789
